	sourceUrl	sourceName	sourceDate	hasAnswer	targetLocation	language	dateScraped	ID	question	answer
886	https://www.baua.de/DE/Themen/Arbeitsgestaltung-im-Betrieb/Biostoffe/FAQ/FAQ_node.html	Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (BAuA)	1587072206.020386	True	DE	de	1587072207.760803	Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (BAuA)|||3664265481815310424	Welche Schutzmaßnahmen spielen bei beruflichen Tätigkeiten mit möglichen Kontakt zu SARS-CoV-2 im diagnostischen Labor eine Rolle?	"Schon bei Tätigkeiten mit Probenmaterialien von Patienten die unter Verdacht stehen eine Infektion mit SARS-CoV-2-Infektion zu haben, sollten neben den RKI Empfehlungen, Schutzmaßnahmen nach TRBA 100 ergriffen werden, die besondere Gefährdung durch luftübertragbare Krankheitserreger berücksichtigen.  
Dies sind insbesondere:
Vermeiden unnötiger Tätigkeiten, die zur Freisetzung von Aerosolen mit SARS-CoV-2 führen können.Verwenden von Geräten und Verfahren, die keine Aerosole freisetzen.Notwendige Tätigkeiten, die zur Freisetzung von Aerosolen mit SARS-CoV-2 führen können, müssen in der Sicherheitswerkbank der Klasse 2 durchgeführt werden.Kontaminierte Prozessabluft darf nicht unbehandelt in den Arbeitsbereich abgegeben werden. Sie muss durch geeignete Verfahren wie Filterung oder thermische Nachbehandlung dekontaminiert werden.  Auf das Tragen von Schutzkittel und Handschuhen ist zu achten. Nach Abschluss der Arbeiten sind die Hände auch nach dem Tragen von Schutzhandschuhen zu desinfizieren und entsprechend Hautschutzplan zu pflegen. Das Tragen von Atemschutz (mind. FFP-2) und Schutzbrille wird empfohlen. Die Zahl der Beschäftigten ist auf ein Mindestmaß zu beschränken. Andere Personen dürfen den Arbeitsbereich nur mit Erlaubnis des/der Verantwortlichen betreten.Oberflächen, wie Arbeitsflächen und angrenzende Wandflächen, Fußböden, Flächen an Geräten und Apparaten, die mit Biostoffen in Kontakt kommen können, müssen leicht zu reinigen und beständig gegenüber den eingesetzten Desinfektionsmitteln sein.Nach der Arbeit ist eine Desinfektion und Entsorgung so umzusetzen, dass eine Exposition der Beschäftigten oder Dritter mit SARS-CoV-2 ausgeschlossen ist.
Näheres zur Einstufung und zu Maßnahmen im Diagnostischen Labor finden Sie unter: ABAS Beschluss 1/2020 vom 19.02.2020:
Beschluss des ABAS zur vorläufigen Einstufung des Virus SARS-CoV-2 in Risikogruppe 3 und Empfehlungen zu nicht gezielten Tätigkeiten (Labordiagnostik) und gezielten Tätigkeiten mit SARS-CoV-2 (PDF, 142 KB)
Eine Gefährdungsbeurteilung muss im konkreten Fall immer vor Ort durch den Arbeitgeber mit entsprechender Fachexpertise für eine spezielle Tätigkeit erfolgen.
Stand: 27.03.2020
 Schon bei Tätigkeiten mit Probenmaterialien von Patienten die unter Verdacht stehen eine Infektion mit SARS-CoV-2-Infektion zu haben, sollten neben den RKI Empfehlungen, Schutzmaßnahmen nach TRBA 100 ergriffen werden, die besondere Gefährdung durch luftübertragbare Krankheitserreger berücksichtigen.   Dies sind insbesondere: Vermeiden unnötiger Tätigkeiten, die zur Freisetzung von Aerosolen mit SARS-CoV-2 führen können.Verwenden von Geräten und Verfahren, die keine Aerosole freisetzen.Notwendige Tätigkeiten, die zur Freisetzung von Aerosolen mit SARS-CoV-2 führen können, müssen in der Sicherheitswerkbank der Klasse 2 durchgeführt werden.Kontaminierte Prozessabluft darf nicht unbehandelt in den Arbeitsbereich abgegeben werden. Sie muss durch geeignete Verfahren wie Filterung oder thermische Nachbehandlung dekontaminiert werden.  Auf das Tragen von Schutzkittel und Handschuhen ist zu achten. Nach Abschluss der Arbeiten sind die Hände auch nach dem Tragen von Schutzhandschuhen zu desinfizieren und entsprechend Hautschutzplan zu pflegen. Das Tragen von Atemschutz (mind. FFP-2) und Schutzbrille wird empfohlen. Die Zahl der Beschäftigten ist auf ein Mindestmaß zu beschränken. Andere Personen dürfen den Arbeitsbereich nur mit Erlaubnis des/der Verantwortlichen betreten.Oberflächen, wie Arbeitsflächen und angrenzende Wandflächen, Fußböden, Flächen an Geräten und Apparaten, die mit Biostoffen in Kontakt kommen können, müssen leicht zu reinigen und beständig gegenüber den eingesetzten Desinfektionsmitteln sein.Nach der Arbeit ist eine Desinfektion und Entsorgung so umzusetzen, dass eine Exposition der Beschäftigten oder Dritter mit SARS-CoV-2 ausgeschlossen ist. Vermeiden unnötiger Tätigkeiten, die zur Freisetzung von Aerosolen mit SARS-CoV-2 führen können. Verwenden von Geräten und Verfahren, die keine Aerosole freisetzen. Notwendige Tätigkeiten, die zur Freisetzung von Aerosolen mit SARS-CoV-2 führen können, müssen in der Sicherheitswerkbank der Klasse 2 durchgeführt werden. Kontaminierte Prozessabluft darf nicht unbehandelt in den Arbeitsbereich abgegeben werden. Sie muss durch geeignete Verfahren wie Filterung oder thermische Nachbehandlung dekontaminiert werden.   Auf das Tragen von Schutzkittel und Handschuhen ist zu achten.  Nach Abschluss der Arbeiten sind die Hände auch nach dem Tragen von Schutzhandschuhen zu desinfizieren und entsprechend Hautschutzplan zu pflegen.  Das Tragen von Atemschutz (mind. FFP-2) und Schutzbrille wird empfohlen.  Die Zahl der Beschäftigten ist auf ein Mindestmaß zu beschränken. Andere Personen dürfen den Arbeitsbereich nur mit Erlaubnis des/der Verantwortlichen betreten. Oberflächen, wie Arbeitsflächen und angrenzende Wandflächen, Fußböden, Flächen an Geräten und Apparaten, die mit Biostoffen in Kontakt kommen können, müssen leicht zu reinigen und beständig gegenüber den eingesetzten Desinfektionsmitteln sein. Nach der Arbeit ist eine Desinfektion und Entsorgung so umzusetzen, dass eine Exposition der Beschäftigten oder Dritter mit SARS-CoV-2 ausgeschlossen ist. Näheres zur Einstufung und zu Maßnahmen im Diagnostischen Labor finden Sie unter: ABAS Beschluss 1/2020 vom 19.02.2020:
Beschluss des ABAS zur vorläufigen Einstufung des Virus SARS-CoV-2 in Risikogruppe 3 und Empfehlungen zu nicht gezielten Tätigkeiten (Labordiagnostik) und gezielten Tätigkeiten mit SARS-CoV-2 (PDF, 142 KB)  Beschluss des ABAS zur vorläufigen Einstufung des Virus SARS-CoV-2 in Risikogruppe 3 und Empfehlungen zu nicht gezielten Tätigkeiten (Labordiagnostik) und gezielten Tätigkeiten mit SARS-CoV-2 (PDF, 142 KB) Eine Gefährdungsbeurteilung muss im konkreten Fall immer vor Ort durch den Arbeitgeber mit entsprechender Fachexpertise für eine spezielle Tätigkeit erfolgen. Eine Gefährdungsbeurteilung muss im konkreten Fall immer vor Ort durch den Arbeitgeber mit entsprechender Fachexpertise für eine spezielle Tätigkeit erfolgen. Stand: 27.03.2020 Stand: 27.03.2020"
887	https://www.baua.de/DE/Themen/Arbeitsgestaltung-im-Betrieb/Biostoffe/FAQ/FAQ_node.html	Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (BAuA)	1587072206.020659	True	DE	de	1587072207.763291	Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (BAuA)|||-885857247454269942	Was müssen Bestatter im Zusammenhang mit SARS-CoV-2 beachten?	"Nach bisherigem Kenntnisstand ist von einer Infektiosität Verstorbener auszugehen, die mit SARS-CoV-2 infiziert sind. Auch von der Infektiosität von Körperflüssigkeiten, insbesondere aus den Atemwegen ist auszugehen, und über den Zeitraum weniger Tage auch von Rückständen von Körperflüssigkeiten auf Kleidung, Haut und Umgebung des Verstorbenen.
Schutzmaßnahmen für Bestatter vor Gefährdung durch SARS-CoV-2 entsprechen denen luftübertragbarer Infektionserreger der Risikogruppe 3, zu denen auch die Erreger von Tuberkulose und mehrere Influenzaviren gehören.
Weitere Auskunft zum Umgang mit Verstorbenen und SARS-CoV-2 als Infektionserreger der Risikogruppe 3 geben das RKI und branchenspezifisch die DGUV-Information 214-021 (vormals BGI 5026).
www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Verstorbene.html
https://publikationen.dguv.de/widgets/pdf/download/article/116
Stand: 26.03.2020
 Nach bisherigem Kenntnisstand ist von einer Infektiosität Verstorbener auszugehen, die mit SARS-CoV-2 infiziert sind. Auch von der Infektiosität von Körperflüssigkeiten, insbesondere aus den Atemwegen ist auszugehen, und über den Zeitraum weniger Tage auch von Rückständen von Körperflüssigkeiten auf Kleidung, Haut und Umgebung des Verstorbenen. Schutzmaßnahmen für Bestatter vor Gefährdung durch SARS-CoV-2 entsprechen denen luftübertragbarer Infektionserreger der Risikogruppe 3, zu denen auch die Erreger von Tuberkulose und mehrere Influenzaviren gehören. Weitere Auskunft zum Umgang mit Verstorbenen und SARS-CoV-2 als Infektionserreger der Risikogruppe 3 geben das RKI und branchenspezifisch die DGUV-Information 214-021 (vormals BGI 5026). RKI DGUV www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Verstorbene.html www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Verstorbene.html https://publikationen.dguv.de/widgets/pdf/download/article/116 https://publikationen.dguv.de/widgets/pdf/download/article/116 Stand: 26.03.2020 Stand: 26.03.2020"
888	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.0209332	True	DE	de	1587072207.764071	Bundesministerium für Wirtschaft und Energie|||-2838497078212888725	Wer kann Anträge stellen?	"(30. März 2020)
Antragsberechtigte: sind Soloselbständige, Angehörige der Freien Berufe und kleine Unternehmen einschließlich Landwirte mit bis zu 10 Beschäftigten (Vollzeitäquivalente), die wirtschaftlich am Markt als Unternehmen tätig sind. Sie müssen ihre Tätigkeit von einer inländischen Betriebsstätte oder einem inländischen Sitz der Geschäftsführung aus ausführen und bei einem deutschen Finanzamt angemeldet sein."
889	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.021205	True	DE	de	1587072207.765003	Bundesministerium für Wirtschaft und Energie|||-6513469765859649300	Welchen Umfang haben die Soforthilfen?	"(Stand: 30. März 2020)
Die Soforthilfe dient dazu, die wirtschaftliche Existenz der Unternehmen zu sichern und akute Liquiditätsengpässe in Folge der Corona-Krise zu überbrücken. Unternehmen bzw. Selbständige aus allen Wirtschaftsbereichen mit bis zu 5 Beschäftigten können einen einmaligen Zuschuss von bis zu 9.000 Euro für drei Monate beantragen, Unternehmen mit bis zu 10 Beschäftigten einen einmaligen Zuschuss von bis zu 15.000 Euro, ebenfalls für drei Monate."
890	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.021479	True	DE	de	1587072207.765861	Bundesministerium für Wirtschaft und Energie|||4203561886789834660	Muss ich den Liquiditätsengpass, den mein Unternehmen durch die Corona-Krise erlitten hat, nachweisen?	"(Stand: 01. April 2020)
Der Antragsteller muss versichern, dass er durch die Corona-Pandemie in eine existenzgefährdende Wirtschaftslage geraten ist. Antragstellende Unternehmen dürfen sich nicht bereits am 31.12.2019 in finanziellen Schwierigkeiten befunden haben."
891	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.021752	True	DE	de	1587072207.766783	Bundesministerium für Wirtschaft und Energie|||-1108785723733334733	Wer zahlt die Soforthilfen aus?	"(Stand: 30. März 2020)
Die Bundesländer haben die Umsetzung und Auszahlung der Hilfen übernommen. Eine Liste der Ansprechpartner finden Sie hier."
892	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.022049	True	DE	de	1587072207.7676952	Bundesministerium für Wirtschaft und Energie|||7874447993929968377	Wie läuft das Antragsverfahren ab?	"(Stand: 30.03.2020)
Das Soforthilfe-Programm verzichtet bewusst auf ein bürokratisches Antragsverfahren, um eine rasche und unbürokratische Auszahlung zu gewährleisten. Die Angaben zum Antrag müssen aber richtig sein - Falschangaben können den Tatbestand des Subventionsbetrugs erfüllen und zu entsprechenden strafrechtlichen Konsequenzen führen. Anträge können bei den zuständigen Ansprechpartnern in den Ländern in Kürze elektronisch gestellt werden."
893	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.022325	True	DE	de	1587072207.768523	Bundesministerium für Wirtschaft und Energie|||-2828958847637040053	Bis wann muss der Antrag eingegangen sein?	"(Stand: 30. März 2020)
Anträge sind bis spätestens 31.05.2020 bei der zuständigen Landesbehörde zu stellen."
894	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.0225978	True	DE	de	1587072207.769471	Bundesministerium für Wirtschaft und Energie|||-7761590494773396883	Kann die Soforthilfe mit anderen Beihilfen kombiniert werden?	"(Stand: 30. März 2020)
Ja, eine Kumulierung mit anderen Hilfen im Zusammenhang mit der Corona-Pandemie ist grundsätzlich möglich. Eine Überkompensation ist aber zurückzuzahlen. Damit der Zuschuss jetzt, wenn es wichtig ist, in vollem Umfang den Unternehmen zu Gute kommt, wird er bei den Steuervorauszahlungen für 2020 nicht berücksichtigt. Zwar ist der Zuschuss grundsätzlich steuerpflichtig, aber das wirkt sich erst dann aus, wenn die Steuererklärung für 2020 eingereicht werden muss, also frühestens im nächsten Jahr. Nur wenn im Jahr 2020 ein positiver Gewinn erwirtschaftet wurde, wird dann auf den Zuschuss der individuelle Steuersatz fällig."
895	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.0228732	True	DE	de	1587072207.770347	Bundesministerium für Wirtschaft und Energie|||2858426520731435997	Inwiefern müssen die Antragssteller für den Bundeszuschuss Nachweise des Liquiditätsengpasses erbringen?	"(Stand: 30. März 2020)
Die Hilfe aus dem Soforthilfeprogramm soll möglichst schnell und unbürokratisch bei den Kleinstunternehmen, Soloselbständigen und Angehörigen der Freien Berufe ankommen, die aufgrund der Corona-Krise in ihrer wirtschaftlichen Existenz bedroht sind. Deshalb wäre es nicht praxisgerecht, wenn die Bewilligungsstellen der Länder bei jedem Antrag umfangreiche Nachweise überprüfen. Stattdessen wird eine glaubhafte und strafbewehrte Versicherung der Antragsteller eingefordert. Die Antragsteller müssen aber in dem Antragsformular erläutern, inwiefern ihre wirtschaftliche Tätigkeit durch die Corona-Pandemie wesentlich beeinträchtigt und ihre wirtschaftliche Existenz dadurch bedroht ist. Bei vorsätzlichen oder grob fahrlässigen Falschangaben müssen die Antragsteller mit Strafverfolgung wegen Subventionsbetrugs rechnen."
896	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.023263	True	DE	de	1587072207.771211	Bundesministerium für Wirtschaft und Energie|||455438641831700733	Warum gibt es jetzt doch anders als geplant in manchen Bundesländern Doppelzahlungen von Land/ Bund, in anderen Ländern dagegen nicht?	"(Stand: 30. März 2020)
Es gibt das einheitliche Bundesprogramm „Corona-Soforthilfe für Kleinstunternehmen und Soloselbständige“, für das die Länder die Antragsbewilligung und Auszahlung übernommen haben. Mit diesem Soforthilfeprogramm deckt der Bund bereits rund 90 % der etwa 3 Millionen kleinen Unternehmen und Soloselbständigen ab. Zusätzlich haben zahlreichen Bundesländer eigene Soforthilfeprogramme aufgelegt. Die Länder haben die Möglichkeit, besondere regionale Probleme oder höheren Bedarf, der beispielsweise auf Grund von höheren Gewerbemieten in Großstädten entstehen kann, durch eigene Hilfsprogramme aufzufangen. Eine Kombination des Soforthilfeprogramms des Bundes mit anderen öffentlichen Hilfen, beispielsweise mit einem Landesprogramm, ist zulässig, soweit dadurch keine Überkompensation eintritt. Beispielsweise kann ein Antragsteller, der bereits Soforthilfe aus einem Landesprogramm erhalten hat, noch zusätzlich Soforthilfe aus dem Bundesprogramm bis zur Höchstgrenze des Zuschusses erhalten, wenn er die Voraussetzungen für die Soforthilfe nach dem Bundesprogramm erfüllt und der Förderhöchstbetrag nicht erreicht wurde."
897	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.023604	True	DE	de	1587072207.772016	Bundesministerium für Wirtschaft und Energie|||2190935246894053920	Wie wird hinterher geprüft, ob nicht eine „Überkompensation“ vorlag?	"(Stand: 01. April 2020)
Der Antragsteller beantragt eine einmalige Soforthilfe, deren Höhe sich bis zur Höchstgrenze von 9.000 bzw. 15.000 Euro an dem vom Antragsteller glaubhaft versicherten Liquiditätsengpass für drei aufeinander folgende Monate orientiert. Der Antragsteller legt bei der Angabe, in welcher Höhe er die Billigkeitsleistung beantragt, seinen voraussichtlichen Liquiditätsengpass zugrunde. Dieser wird auf der Basis seines voraussichtlichen Umsatzes sowie des betrieblichen Sach- und Finanzaufwands für die drei auf die Antragstellung folgenden Monate ermittelt. Sofern die Soforthilfe wie beantragt bewilligt wird und später festgestellt wird, dass der Sach- und Finanzaufwand des Unternehmens oder die tatsächliche Umsatzeinbuße doch geringer war, ist das Unternehmen zu einer Rückzahlung des überzahlten Betrags verpflichtet. Auch durch die Kombination von mehreren Hilfsprogrammen kann es zu einer Überkompensation kommen. Die Überprüfung, ob eine Überkompensation vorliegt, wird auf der Grundlage der allgemeinen Verfahren, beispielsweise im Rahmen der Steuererklärung für das Jahr 2020, erfolgen und kann bei Verdacht auf Subventionsbetrug auch zu einer Strafverfolgung führen."
898	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.023883	True	DE	de	1587072207.7728992	Bundesministerium für Wirtschaft und Energie|||2972811191274764018	Wie wird überprüft, ob Missbrauch vorliegt? Muss der Antragssteller zu einem bestimmten Stichtag schon hauptberuflich selbständig tätig gewesen sein?	"(Stand: 30. März 2020)
Der Antragsteller muss bei der Antragstellung seine Identität nachweisen und unter anderem mit einer Steuer-Identifikationsnummer bei einem deutschen Finanzamt gemeldet sein. Es ist kein fester Stichtag vorgesehen, ab dem ein Antragsteller als Unternehmen wirtschaftlich am Markt oder als Freiberufler oder Soloselbständiger im Haupterwerb tätig gewesen sein muss, damit auch Start-ups eine Unterstützung durch die Soforthilfe erhalten können. Bei einer Gewerbeanmeldung, die erst zum jetzigen Zeitpunkt erfolgt, dürfte es u. a. an der für die Antragsberechtigung erforderlichen Glaubhaftmachung fehlen, dass die wirtschaftliche Tätigkeit durch die Corona-Krise wesentlich beeinträchtigt wird; in einem solchen Fall wird keine Soforthilfe gewährt."
899	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.0241868	True	DE	de	1587072207.77859	Bundesministerium für Wirtschaft und Energie|||-2831261040279290463	"Ist die Soforthilfe des Bundes nur für das Weiterzahlen der laufenden Betriebskosten wie Miete, Leasing usw. gedacht? Und wer Probleme hat, seine Privatausgaben wie Miete und Einkäufe zu bestreiten, darf den Zuschuss für alle Ausgaben, beruflich wie privat einsetzen? 
												 Übersicht über die zuständigen Behörden oder Stellen in den Ländern"	"(Stand: 30. März 2020)
Das Soforthilfeprogramm des Bundes unterstützt entsprechend den am 23. März 2020 beschlossenen Eckpunkten kleine Unternehmen, Soloselbständige und Angehörige der Freien Berufe durch einen Zuschuss bei der Sicherung ihrer wirtschaftlichen Existenz und der Überbrückung von akuten Liquiditätsengpässen. Diese laufenden Betriebskosten können unter anderem gewerbliche Mieten, Pachten, Kredite für Betriebsräume und Leasingaufwendungen umfassen, bezogen auf die drei der Antragstellung folgenden Monate. Dagegen können Kosten des privaten Lebensunterhalts wie die Miete der Privatwohnung oder Krankenversicherungsbeiträge nicht durch die Soforthilfe abgedeckt werden. Damit auch insofern die Existenz von kleinen Unternehmen, Freiberuflern und Soloselbständigen nicht bedroht ist, wird der Zugang zu Leistungen nach dem Sozialgesetzbuch II (SGB II), insbesondere dem Arbeitslosengeld II, vereinfacht. Unter anderem greift hier für sechs Monate eine wesentlich vereinfachte Vermögensprüfung. Aufwendungen für Unterkunft und Heizung werden für die Dauer von sechs Monaten ab Antragstellung in tatsächlicher Höhe anerkannt.
Übersicht über die zuständigen Behörden oder Stellen in den Ländern
(Hinweis: Die genannten Ansprechpartner können kontaktiert werden sowohl zu Länder-Soforthilfen wie auch für Bundes-Soforthilfen):
LandZuständige Behörde(n) oder Stellen für Antragstellung und BewilligungLinkBaden-Württemberg Antragstellung bei und Vorprüfung
durch IHK und HWK, Bewilligung
durch L-Bankwm.baden-wuerttemberg.de/soforthilfecoronaBayernRegierungen und
Landeshauptstadt München
www.stmwi.bayern.de/soforthilfe-corona/BerlinInvestitionsbank Berlin (IBB)www.ibb.de/coronahilfenBrandenburgInvestitionsbank des Landes
Brandenburg (ILB)www.ilb.de/de/covid-19-aktuelle-informationen/aktuelleunterstuetzungsangebote/BremenBAB Bremer Aufbau Bank
BIS Bremerhavener Gesellschaft
für Investitionsförderung und
Stadtentwicklung mbHwww.babbremen.de/bab/coronasoforthilfe.html
www.bis-bremerhaven.de/corona-soforthilfe-erweitert.99081.html
HamburgHamburgische Investitions- und
Förderbank (IFB Hamburg)www.ifbhh.de/magazin/news/coronavirus-hilfen-fuerunternehmenHessenRegierungspräsidium Kasselwirtschaft.hessen.de/wirtschaft/corona-info/soforthilfe-fuerselbststaendige-freiberufler-undkleine-betriebeMecklenburg-
VorpommernLandesförderinstitut Mecklenburg-
Vorpommern (LFI-MV)www.lfimv.de/foerderungen/coronasoforthilfeNiedersachsenInvestitions- und Förderbank
Niedersachsen - NBankwww.nbank.de/Blickpunkt/Covid-19–Beratung-für-unsere-Kunden.jspNordrhein-WestfalenBezirksregierungen Arnsberg, Detmold, Düsseldorf, Köln,
Münsterwirtschaft.nrw/coronaRheinland-PfalzInvestitions- und Strukturbank RLP (ISB)isb.rlp.de/index.html SaarlandMinisterium für Wirtschaft, Arbeit,
Energie und Verkehr des
Saarlandeswww.corona.wirtschaft.saarland.deSachsenSächsische Aufbaubank -
Förderbank (SAB)www.sab.sachsen.de/Sachsen-AnhaltInvestitionsbank Sachsen-Anhaltwww.ib-sachsenanhalt.de/coronavirusinformationen-fuer-unternehmenSchleswig-HolsteinInvestitionsbank Schleswig-
Holstein (IB.SH)www.ibsh.de/infoseite/corona-beratungfuer-unternehmen/ThüringenThüringer Aufbaubank
Die Antragsannahme sowie
Vorprüfungen erfolgen auch über
die IHKn und HWKn.aufbaubank.de/Foerderprogramme/Soforthilfe-Corona-2020"
900	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.0244648	True	DE	de	1587072207.7792408	Bundesministerium für Wirtschaft und Energie|||8686429433247467127	Mit welchen Folgen wird für die globale Wirtschaft gerechnet?	"(Stand: 20. März 2020)
Derzeit sind die Auswirkungen auf die Weltwirtschaft sehr schwer abzuschätzen. Angesichts der dynamischen Ausbreitung des Coronavirus ist von einer globalen Pandemie auszugehen. Die OECD erwartet für diesen Fall eine Verlangsamung des globalen Wachstums auf etwa 1 ¼ Prozent."
901	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.024742	True	DE	de	1587072207.780187	Bundesministerium für Wirtschaft und Energie|||4863253639937806198	Mit welchen Folgen wird für die deutsche Wirtschaft gerechnet?	"(Stand: 20. März 2020)
Der Corona-Effekt auf die international stark verflochtene deutsche Wirtschaft äußert sich in diversen Schocks, die anders als bei der Finanzkrise sowohl die Angebots- als auch die Nachfrageseite betreffen: Zum einen leiden die deutschen Exporte unter einem Nachfrageshock, da der Konsum in China und anderen betroffenen Ländern einbricht und deutsche Exporte weniger stark nachgefragt werden.
Dann sind die Vorleistungen von einem Angebotsschock betroffen, da wegen des Stillstands bei chinesischen Zulieferern direkt und indirekt Störungen in den grenzüberschreitenden Wertschöpfungsketten entstehen. Hinzu kommen Produktionsbehinderungen, die aus der zeitweise Krankheits- oder Quarantänebedingte Arbeitsunfähigkeit der Arbeitnehmer erwachsen.
Außerdem ist die heimische Nachfrage im Tourismussektor, im Reise-, Messen- und Gaststättengewerbe auf Grund der Infektionsgefahr eingebrochen. Die jüngst ergriffenen Maßnahmen wie etwa Schulschließungen, die Schließung von Grenzen sowie von Gaststätten, Diskotheken und Freizeiteinrichtungen wirken ähnlich. Insgesamt wird sich die Anpassung der Konsumgewohnheiten an die neue Situation vorübergehend dämpfend auf die Konjunktur auswirken.
Die Bundesregierung ist dabei, umfangreiche Maßnahmen auf den Weg zu bringen, um den negativen wirtschaftlichen Auswirkungen entgegen zu wirken.
Auch der Einzelhandel mit für die Bevölkerung systemrelevanten Waren (Lebensmittel und Drogerieartikel) steht vor großen Herausforderungen. Der Handel tut alles in seiner Möglichkeit Stehende, um die Verfügbarkeit der notwendigen Waren in den Verkaufsräumen sicherzustellen. Die Lager sind voll. Aktuell besteht die Herausforderung darin, ausreichend Verkaufspersonal und Lagermitarbeiter zu haben, insbesondere wenn der Krankenstand ansteigen sollte."
902	https://www.bmwi.de/Redaktion/DE/FAQ/Coronavirus/faq-coronavirus.html	Bundesministerium für Wirtschaft und Energie	1587072206.025015	True	DE	de	1587072207.782551	Bundesministerium für Wirtschaft und Energie|||-7761859062993226599	Wie stark dürfte das Coronavirus das deutsche Wachstum schwächen?	"(Stand: 20. März 2020)
Derzeit sind die Auswirkungen auf die deutsche Wirtschaft sehr schwer abzuschätzen. Eine Reihe von Wirtschaftsforschungsinstituten haben mittlerweile jedoch Aktualisierungen ihrer Wirtschaftsprognosen veröffentlicht: Für Deutschland erwartet das IfW Kiel in seiner jüngsten Prognose ein negatives Wachstum von -0,1 Prozent für 2020, ebenso wie das DIW Berlin. Das ifo Institut geht mit -1,5 Prozent vom stärksten Rückgang aus, gleich dahinter reiht sich das rwi Essen mit -0,8 Prozent ein. Das IWH Halle erwartet seinerseits in seinem Basisszenario immerhin noch ein Wachstum von 0,6 Prozent. Diese Einschätzungen sind vermutlich bereits überholt, verdeutlichen aber die Bandbreite des Prognosespektrums und die erhöhte Unsicherheit bezüglich Einschätzungen zu den tatsächlichen ökonomischen Auswirkungen des Coronavirus. Die Bundesregierung stellt ihre Frühjahrsprojektion Ende April vor – bis dahin liegen weitere Informationen vor.
Nach den Beschlüssen der Bundesregierung zu Reise- und Veranstaltungsbeschränkungen und Geschäftsschließungen zur Bekämpfung der weiteren Ausbreitung des Coronavirus sowie Meldungen zu Produktionsstopps in der Industrie haben sich die wirtschaftlichen Aussichten weiter verschlechtert. Die am 17. März veröffentlichten ZEW-Konjunkturerwartungen von Finanzmarktexperten zeigen einen historisch tiefen Einbruch. Der erstmals in seiner 70-jährigen Geschichte vorzeitig veröffentlichte ifo Index zeigte am 19. März ebenfalls einen historischen Rückgang an.
Die Bundesregierung wird Ende April ihre Frühjahrsprojektion veröffentlichen, bis dahin liegen aussagekräftigere Informationen vor."
